"Symbol","deg_1","deg_2","ndeg","ddeg","idx","degvcount","virus","gestation","deg_3","deg_4","deg_5","deg_6"
"BOLA1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"BPNT1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"BRAT1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"BST1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"BTBD7",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"BTD",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"BTG2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"BTNL9",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"C11orf21",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"C11orf80",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"C1orf159",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"C1orf162",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"C1orf21",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"C1orf53",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"C22orf39",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"C6orf120",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"C6orf132",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"C8orf33",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"C8orf58",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"C9orf116",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"CACNA1D",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"CALM3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CAMSAP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CAPN15",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CAPN6",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"CAPRIN2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CAPZB",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CARD14",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CARS2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CASP9",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"CBL",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CBS",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CCAR1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CCDC107",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CCDC124",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CCDC149",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CCDC3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,-1,NA,NA
"CCDC34",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CCDC40",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CCDC47",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CCDC68",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"CCDC78",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CCDC8",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"CCDC88A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CCDC93",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CD1B",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CD1C",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CD200R1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CD209",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CD4",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CD59",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CDC37",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CDH13",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"CDH16",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CDH2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CDK5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CDO1",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"CDV3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CDYL",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CEACAM19",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CEBPE",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CELF2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CEMIP",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"CEMIP2",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CENPB",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CENPI",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CENPP",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"CENPW",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CEP135",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CEP78",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CERS2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CETN2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"CFAP298-TCP10L",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"CFP",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CHAF1A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CHIC1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CHIT1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CHML",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CHMP2A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CHODL",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"CHTF18",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CIAO1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CIB1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CISD3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CKAP5",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CLCN6",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CLEC12A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"CLEC2D",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CLEC4G",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CLHC1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CLIC3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"CLIP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CLIP4",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CLN3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CLNS1A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CLTRN",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"CLUAP1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CLYBL",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CMKLR2",0,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,-1,0,0
"CMTM1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CNN2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CNPY3",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CNTN4",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,-1,NA,NA
"COL13A1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"COL15A1",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,-1,NA,NA
"COL22A1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"COL23A1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"COL26A1",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"COL4A3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"COL5A1",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"COMMD6",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CORO1C",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"COX18",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"COX6C",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CPA3",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CPA4",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,-1,NA,NA
"CPEB4",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CPED1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"CPS1",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"CPT1A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CREBL2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CRELD2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"CRPPA",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"CSDC2",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"CSGALNACT2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CSRP1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CT45A5",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"CTAGE4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CTCF",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CTDNEP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CTRC",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"CUEDC1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CUEDC2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CUL3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"CUL7",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CYB5RL",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CYFIP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CYHR1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CYP11A1",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"CYP1B1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"CYP2S1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"CYP4B1",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"CYP4X1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CYRIA",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CYSLTR1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"CYTH4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DACH1",NA,-1,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"DALRD3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"DAPK1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"DAZAP1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DCTN1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DDI2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DDX11",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"DDX42",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DEAF1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DECR2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"DENND5B",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DGKH",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DGKZ",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DHCR7",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"DHFR",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"DHFR2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DHRS11",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"DHRS3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"DHX33",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"DHX38",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DHX9",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DIAPH2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DIO2",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"DIPK2B",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,-1,NA,NA
"DLEC1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"DLX3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"DNAAF11",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"DNAAF4",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"DNAJC25-GNG10",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DNAL1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DNASE1L1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DNLZ",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DNPH1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"DOCK5",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"DPEP2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"DPH5",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"DPP7",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"DPP9",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DPT",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"DPY19L1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"DPYSL2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DSC3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,-1,NA,NA
"DTX1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DTX3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"DUS4L-BCAP29",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DUSP6",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DUSP9",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"DVL1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DYM",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DYNC1H1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DYNC2I2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"DYSF",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"DZIP1L",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"E4F1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EBP",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"EBPL",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"ECI1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EDIL3",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"EEF1AKMT1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"EEF1D",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EFCAB11",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EFHD2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EFNA3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"EGLN1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EGLN2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EGR2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EGR3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"EHBP1L1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EHHADH",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"EHMT2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EIF1AX",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"EIF2AK1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EIF2B4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EIF2D",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"EIF3C",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EIF4B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EIF4EBP3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"ELAPOR2",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"ELOB",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"ELOVL2",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"ELP4",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"EMILIN1",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EMX2",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"ENDOG",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"ENKD1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"ENTPD1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"ENTPD3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"ENTR1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EPN1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"ERCC2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"ERG",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,NA,NA
"ERGIC2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"ERMP1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"ERV3-1-ZNF117",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"ESRRA",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"ESRRG",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,-1
"ESYT2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"ESYT3",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"ETV1",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"EVI2B",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EVI5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"EXOSC7",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"F2RL2",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"F5",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"FAAP20",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"FABP4",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,0
"FAH",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FAIM",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FAIM2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FAM110A",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FAM110C",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,-1,NA
"FAM117B",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"FAM126A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"FAM131A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FAM13A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"FAM172A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"FAM180A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",-1,0,0,0
"FAM199X",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FAM20B",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FAM20C",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FAM227A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FAM3B",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FAM50A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FAM76A",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FBL",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FBXL22",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FBXL5",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FBXO41",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"FBXO42",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FBXW8",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FBXW9",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"FCER2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FCGR3A",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,-1,0,0
"FCGR3B",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"FGF2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FIG4",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FLI1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FLNC",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FMC1-LUC7L2",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FNTB",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FOLR1",-1,NA,1,-1,-1,"1.Unperturbed","CMV","Term",NA,NA,NA,NA
"FOXJ2",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FOXK1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FOXL2NB",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"FOXO4",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FRY",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FUT10",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"FUT11",-1,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"FZD3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"G6PD",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"GAA",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,-1,0
"GABRA3",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"GAL3ST4",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"GALE",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"GALK1",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"GALNT17",NA,NA,1,-1,-1,"1.Unperturbed","CMV","Term",-1,NA,NA,NA
"GALNT6",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
"GAMT",0,0,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,-1
"GAPT",0,-1,1,-1,-1,"1.Unperturbed","CMV","Term",0,0,0,0
